"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162"
"","","42101009802","42101009802","42101009802","42101009801","42101009801","42101009801","42101009801","42101009802","42101980800","42101980800","42101011500","42101011500","42101011500","42101011500","42101011400","42101011400","42101011400","42101011400","42101011400","42101011300","42101011300","42101011300","42101011300","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101013700","42101013700","42101013700","42101013700","42101013800","42101013800","42101013800","42101013900","42101013900","42101013900","42101013900","42101014700","42101014700","42101014700","42101014700","42101014600","42101014600","42101014600","42101014600","42101014500","42101014500","42101015600","42101015600","42101015600","42101015700","42101015700","42101015700","42101015700","42101015800","42101015800","42101016000","42101016000","42101016000","42101016000","42101037800","42101037800","42101037800","42101018001","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42101980800","42101980800","42101980800","42101009802","42101009802","42101009802","42101009801","42101009802","42101009802","42101009802","42101980800","42101980800","42101011500","42101011500","42101011500","42101011500","42101010100","42101010100","42101010100","42101010100","42101010100","42101011200","42101011200","42101011200","42101011200","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011000","42101011000","42101011000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101013700","42101013700","42101013700","42101013800","42101013800","42101013800","42101013900","42101013900","42101013900","42101013900","42101014000","42101014000","42101014000","42101014000","42101014600","42101014600","42101014600","42101014500","42101014500","42101014500","42101014400","42101014400","42101014400","42101015700","42101015700","42101015700","42101015700","42101015800","42101015800","42101015800","42101015800","42101016000","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","42101980800","42101980800","42101980800","42101009802","42101009802","42101009802","42101009802","42101009802","42101980800","42101980800","42101980800","42101980800","42101010000","42101010000","42101010000","42101010000","42101010100","42101010100","42101010100","42101010100","42101011200","42101011200","42101011200","42101011200","42101011200","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101011100","42101010500","42101011000","42101011000","42101011000","42101011000","42101011000","42101011000","42101011000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101013602","42101013602","42101013700","42101013800","42101013900","42101013900","42101013900","42101013900","42101013900","42101014000","42101014000","42101014000","42101014000","42101014000","42101014100","42101014600","42101014600","42101014100","42101014100","42101014500","42101014400","42101014400","42101014400","42101014400","42101014400","42101014400","42101015800","42101015800","42101015800","42101015800","42101015800","42101037800","42101014300","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","42101980800","42101980800","42101980800","42101980800","42101980800","42101009802","42101980800","42101980800","42101980800","42101980800","42101980800","42101010000","42101010000","42101010000","42101010000","42101010100","42101010100","42101010100","42101010100","42101011200","42101011200","42101011200","42101011200","42101010200","42101010300","42101011100","42101011100","42101011100","42101011100","42101011100","42101010500","42101010500","42101010700","42101010700","42101010700","42101010700","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101013602","42101013602","42101013602","42101013602","42101013602","42101013500","42101013500","42101013500","42101013500","42101014000","42101014000","42101014000","42101014100","42101014100","42101014100","42101014100","42101014100","42101014100","42101014100","42101014400","42101014400","42101014400","42101014400","42101014400","42101014400","42101015800","42101015800","42101015800","42101014300","42101014300","42101014300","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","42101037800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101010000","42101010000","42101010100","42101010100","42101010100","42101009500","42101009500","42101010200","42101010200","42101010200","42101010200","42101010300","42101010300","42101010300","42101010400","42101010400","42101010400","42101010500","42101010500","42101010700","42101010700","42101010700","42101010700","42101010800","42101010800","42101010800","42101010800","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101013601","42101013601","42101013601","42101013601","42101013500","42101013500","42101013500","42101013500","42101013500","42101013300","42101013300","42101013200","42101013200","42101013200","42101014100","42101014100","42101014100","42101014100","42101014200","42101014200","42101014200","42101014200","42101014200","42101014400","42101014300","42101014300","42101014300","42101014300","42101014300","42101014300","42101037800","42101037800","42101037800","42101037800","42101037800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101980800","42101010000","42101010000","42101009600","42101009600","42101009600","42101009500","42101009500","42101010200","42101010200","42101010200","42101010200","42101010300","42101010300","42101010300","42101010400","42101010400","42101010400","42101010500","42101010500","42101010500","42101010600","42101010700","42101010700","42101010700","42101010800","42101010800","42101010800","42101010800","42101010900","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101013401","42101013401","42101013401","42101013402","42101013402","42101013402","42101013300","42101013300","42101013300","42101013200","42101013200","42101013200","42101013100","42101013100","42101013100","42101013100","42101014200","42101014200","42101014200","42101014200","42101014200","42101014200","42101014300","42101014300","42101014300","42101014300","42101014300","42101014300","42101014300","42101037800","42101037800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","42101980800","42101980800","","42101980800","42101980800","42101009600","42101009600","42101009600","42101009600","42101009500","42101009500","42101009400","42101009400","42101009400","42101009400","42101009300","42101009300","42101010300","42101010400","42101010400","42101010400","42101010500","42101010500","42101010500","42101010600","42101010600","42101010700","42101010700","42101010800","42101010800","42101010800","42101010800","42101010900","42101010900","42101010900","42101980000","42101980000","42101980000","42101980000","42101980000","42101980000","42101013401","42101013401","42101013402","42101013402","42101013402","42101013300","42101013300","42101013300","42101013200","42101013200","42101013200","42101013100","42101013100","42101013100","42101036700","42101036700","42101036700","42101014200","42101014200","42101014200","42101014200","42101014200","42101014200","42101014200","42101014300","42101014300","42101014300","42101014300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","42101980800","42101009600","42101009600","42101009600","42101009500","42101009500","42101009400","42101009400","42101009400","42101009400","42101009300","42101009300","42101009300","42101009300","42101010400","42101010400","42101010500","42101010500","42101010500","42101010600","42101010600","42101010600","42101010600","42101010800","42101010800","42101010800","42101010800","42101010900","42101010900","42101009000","42101980000","42101980000","42101980000","42101012500","42101012500","42101012500","42101012500","42101012500","42101012500","42101012500","42101012500","42101013300","42101013300","42101037600","42101037600","42101013200","42101013200","42101013100","42101013100","42101013100","42101036700","42101036700","42101036700","42101036700","42101036700","42101014200","42101014200","42101014200","42101014200","42101014200","42101014200","42101014300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","42101008301","42101008301","42101008301","42101008302","42101008302","42101008400","42101008400","42101008400","42101009400","42101009400","42101009300","42101009300","42101009300","42101009300","42101010400","42101010400","42101010500","42101009200","42101009200","42101009200","42101009200","42101009200","42101009200","42101009100","42101009100","42101009100","42101009100","42101009000","42101009000","42101009000","42101009000","42101980000","42101980000","42101980000","42101012500","42101012500","42101012500","42101012500","42101012500","42101012500","42101012500","42101012500","42101012500","42101037600","42101037600","42101037600","42101037600","42101037600","42101037600","42101037600","42101036700","42101036700","42101036700","42101036700","42101036700","42101036600","42101036600","42101014200","42101014200","42101014200","42101014200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","42101008301","42101008301","42101008301","42101008302","42101008302","42101008400","42101008400","42101008400","42101008400","42101008400","42101008500","42101008500","42101008500","42101008500","42101008500","42101008602","42101008602","42101010500","42101009200","42101009200","42101009200","42101009200","42101009200","42101009200","42101009100","42101009100","42101009100","42101009100","42101009000","42101009000","42101009000","42101980000","42101980000","42101980000","42101980000","42101000300","42101000300","42101000300","42101000300","42101012500","42101012500","42101012500","42101012500","42101012500","42101037600","42101037600","42101037600","42101037600","42101037600","42101037600","42101037600","42101036700","42101036700","42101036700","42101036700","42101036600","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","42101008301","42101008301","42101008302","42101008302","42101008400","42101008400","42101008400","42101008400","42101008500","42101008500","42101008500","42101008500","42101008500","42101008602","42101008602","42101008602","42101008602","42101008602","42101008701","42101008701","42101008702","42101008702","42101008802","42101008802","42101009100","42101009100","42101009100","42101009000","42101009000","42101009000","42101980000","42101980000","42101980000","42101980000","42101000300","42101000300","42101000300","42101000300","42101000300","42101000300","42101000300","42101000300","42101000300","42101000200","42101000200","42101000200","42101037600","42101037600","42101037600","42101037600","42101036700","42101036700","42101036700","42101036600","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","42101008301","42101008301","42101008301","42101008302","42101008302","42101008302","42101008400","42101008400","42101008400","42101008500","42101008500","42101008500","42101008500","42101008500","42101008601","42101008601","42101008602","42101008602","42101008601","42101008701","42101008701","42101008702","42101008702","42101008802","42101008802","42101008801","42101008801","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101980000","42101980000","42101000401","42101000401","42101000401","42101000401","42101000402","42101000402","42101000300","42101000300","42101000300","42101000200","42101000200","42101000200","42101000200","42101000200","42101000100","42101000100","42101000100","42101000100","42101000100","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","42101008200","42101008301","42101008301","42101008302","42101008302","42101008302","42101008102","42101008102","42101008102","42101008102","42101008000","42101008000","42101008000","42101008000","42101008601","42101008601","42101008601","42101008601","42101008601","42101008701","42101008701","42101008702","42101008802","42101008802","42101008802","42101008801","42101008801","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101000401","42101000401","42101000401","42101000402","42101000402","42101000402","42101000402","42101000402","42101000500","42101000500","42101000500","42101000500","42101000500","42101000500","42101000100","42101000100","42101000100","42101000100","42101000100","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","42101008200","42101008200","42101008200","42101008200","42101008200","42101008200","42101008200","42101008102","42101008102","42101008102","42101008102","42101008000","42101008000","42101008000","42101008000","42101007900","42101007900","42101007900","42101007900","42101007900","42101008701","42101008702","42101008702","42101008802","42101008802","42101008802","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101000801","42101000801","42101000700","42101000700","42101000700","42101000700","42101000700","42101000700","42101000700","42101000500","42101000500","42101000500","42101000500","42101000500","42101000500","42101000100","42101000100","42101000100","42101000100","42101000100","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","42101008200","42101008200","42101008200","42101008200","42101008200","42101008200","42101008101","42101008101","42101008101","42101008101","42101008101","42101008000","42101008000","42101008000","42101008000","42101007900","42101007900","42101007900","42101007900","42101007800","42101007700","42101007700","42101007700","42101008802","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101001201","42101001201","42101000801","42101000803","42101000803","42101000803","42101000803","42101000804","42101000804","42101000804","42101000901","42101000600","42101000600","42101000600","42101000600","42101000600","42101001001","42101001001","42101000100","42101000100","42101000100","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","42101008200","42101008200","42101008200","42101008200","42101008200","42101008101","42101008101","42101008101","42101007200","42101007200","42101007200","42101007300","42101007300","42101007300","42101007800","42101007800","42101007800","42101007800","42101007800","42101007800","42101007700","42101007700","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101001300","42101001201","42101001201","42101001201","42101001201","42101001201","42101001201","42101001202","42101001202","42101001202","42101001202","42101001202","42101000901","42101000901","42101000902","42101000902","42101000902","42101001001","42101001001","42101001002","42101001002","42101001002","42101001002","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","42101008200","42101008200","42101008200","42101006500","42101006500","42101007200","42101007200","42101007200","42101007200","42101007200","42101007200","42101007300","42101007300","42101007300","42101007800","42101007800","42101007800","42101007800","42101007400","42101007700","42101007700","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101036900","42101001300","42101001300","42101001300","42101001300","42101001300","42101001300","42101001300","42101001201","42101001202","42101001202","42101001202","42101001202","42101001101","42101001101","42101001101","42101001102","42101001102","42101001102","42101001001","42101001001","42101001002","42101001002","42101001002","42101001002","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","42101006500","42101006500","42101006500","42101006500","42101006500","42101007200","42101007200","42101007200","42101007102","42101007102","42101007102","42101007300","42101007300","42101007300","42101007400","42101007400","42101007400","42101007400","42101007400","42101007700","42101036900","42101003300","42101003300","42101003300","42101036900","42101036900","42101036900","42101001300","42101001300","42101001300","42101001300","42101001300","42101001300","42101001300","42101001400","42101001400","42101001400","42101001400","42101001400","42101001400","42101001500","42101001500","42101001500","42101001102","42101001102","42101001102","42101001001","42101001001","42101001002","42101001002","42101001002","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","42101006500","42101006500","42101006500","42101007200","42101007102","42101007102","42101007102","42101007102","42101007101","42101007300","42101007400","42101007400","42101007400","42101007400","42101007400","42101007400","42101980900","42101980900","42101003300","42101003300","42101003300","42101003300","42101003300","42101003300","42101001300","42101001300","42101001300","42101001300","42101001300","42101001300","42101001300","42101001900","42101001900","42101001900","42101001900","42101001900","42101001400","42101001800","42101001800","42101001800","42101001500","42101001500","42101001500","42101001500","42101001600","42101001600","42101001600","42101001600","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","42101006500","42101006500","42101006500","42101006500","42101007102","42101007102","42101007102","42101007101","42101007101","42101007101","42101007400","42101007400","42101007400","42101007400","42101007400","42101980900","42101980900","42101003300","42101003300","42101003300","42101003300","42101003300","42101003300","42101003300","42101003300","42101003300","42101002000","42101002000","42101002000","42101002000","42101002100","42101002100","42101001900","42101001900","42101001900","42101001900","42101001900","42101002400","42101002400","42101002400","42101002400","42101001800","42101001800","42101001800","42101001700","42101001700","42101001600","42101001600","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","42101006500","42101006500","42101007101","42101007101","42101007101","42101007000","42101007000","42101007000","42101007000","42101007400","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003300","42101003300","42101003300","42101003300","42101003300","42101002000","42101002000","42101002000","42101002000","42101002100","42101002100","42101002100","42101002200","42101002200","42101002200","42101002200","42101002400","42101002400","42101002400","42101002400","42101002400","42101002400","42101002500","42101002500","42101001700","42101001700","42101001700","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","42101006500","42101006500","42101006500","42101006500","42101007101","42101007000","42101007000","42101007000","42101007000","42101007000","42101006900","42101980900","42101980900","42101980900","42101006900","42101980900","42101980900","42101980900","42101003300","42101003300","42101003300","42101003300","42101003300","42101003200","42101003200","42101003200","42101003200","42101003200","42101003100","42101003100","42101003100","42101002200","42101002200","42101002200","42101002300","42101002300","42101002300","42101002300","42101002300","42101002400","42101002400","42101002500","42101002500","42101002500","42101002500","42101002500","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","42101006500","42101006500","","42101006500","42101006500","42101006500","42101006600","42101006600","42101007000","42101007000","42101007000","42101006900","42101006900","42101006900","42101006900","42101006900","42101006900","42101980900","42101980900","42101980900","42101980900","42101003600","42101003600","42101003600","42101003600","42101003300","42101003200","42101003200","42101003200","42101003200","42101003200","42101003100","42101003100","42101003100","42101003002","42101003002","42101003002","42101002900","42101002900","42101002900","42101002900","42101002802","42101002400","42101002400","42101002500","42101002500","42101002500","42101002500","42101036600","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","42101006500","42101006500","42101006500","42101006500","42101006500","42101006500","42101006600","42101006600","42101006600","42101006600","42101006600","42101006900","42101006900","42101006900","42101006900","42101006900","42101006900","42101006900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003600","42101003600","42101003600","42101003300","42101003200","42101003200","42101003200","42101003200","42101003100","42101003100","42101003100","42101003100","42101003001","42101003002","42101003002","42101002900","42101002900","42101002900","42101002802","42101002802","42101002801","42101002801","42101002701","42101002702","42101002702","42101002702","42101036600","42101036600","42101036600","42101036600","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","42101006400","42101006400","42101006400","42101006400","42101006600","42101006600","42101006600","42101006600","42101006600","42101006700","42101006700","42101006700","42101006900","42101006900","42101006900","42101006900","42101006900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003600","42101003600","42101003600","42101003600","42101003600","42101003701","42101003701","42101003701","42101003701","42101003701","42101003100","42101003001","42101003001","42101003001","42101002900","42101002900","42101002802","42101002802","42101002802","42101002801","42101002801","42101002701","42101002702","42101002702","42101002702","42101980700","42101980700","42101980700","42101980700","42101036600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","42101006400","42101006400","42101006400","42101006400","42101006600","42101006600","42101006600","42101006600","42101006700","42101006700","42101006700","42101006700","42101006700","42101006700","42101006900","42101006900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003600","42101003600","42101003600","42101003600","42101003701","42101003701","42101003701","42101003701","42101003701","42101003901","42101003901","42101003901","42101003001","42101002900","42101002802","42101002802","42101002802","42101002802","42101002801","42101002701","42101002701","42101002702","42101002702","42101002702","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","42101006400","42101006400","42101006400","42101006400","42101006300","42101006300","42101006600","42101006600","42101006700","42101006700","42101006700","42101006700","42101006700","42101006700","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003600","42101003600","42101003600","42101003702","42101003702","42101003702","42101003702","42101003702","42101003901","42101003901","42101003901","42101004001","42101004001","42101004001","42101004001","42101004101","42101004101","42101004101","42101004101","42101002701","42101002702","42101002702","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","42101006400","42101006400","42101006400","42101006300","42101006300","42101006300","42101006200","42101006200","42101006700","42101006700","42101006700","42101006700","42101006700","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003600","42101003600","42101003600","42101003600","42101003702","42101003702","42101003800","42101003800","42101003800","42101003901","42101003901","42101003901","42101004001","42101004001","42101004001","42101004001","42101004101","42101004101","42101004101","42101004101","42101004201","42101004201","42101004201","42101004201","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","42101006400","42101006400","42101006300","42101006300","42101006300","42101006300","42101006200","42101006200","42101006200","42101006200","42101006700","42101006700","42101006700","42101006700","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003800","42101003800","42101003800","42101003800","42101003800","42101003800","42101003800","42101003901","42101003901","42101003901","42101004002","42101004002","42101004002","42101004102","42101004101","42101004101","42101004101","42101004201","42101004201","42101004201","42101004201","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","42101006400","42101006300","42101006300","42101006300","42101006200","42101006200","42101006200","42101006200","42101006200","42101006200","42101006100","42101006700","42101006700","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003800","42101003800","42101003800","42101003800","42101003800","42101003800","42101003902","42101003902","42101003902","42101003902","42101004002","42101004002","42101004002","42101004102","42101004102","42101004102","42101004102","42101004202","42101004202","42101004202","42101004202","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","42101006300","42101006300","42101006000","42101006000","42101006000","42101006200","42101006200","42101006100","42101006100","42101006100","42101006100","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003800","42101003800","42101003800","42101003800","42101003800","42101003800","42101003902","42101003902","42101003902","42101004002","42101004002","42101004002","42101004002","42101004102","42101004102","42101004102","42101004102","42101004202","42101004202","42101004202","42101004202","42101004202","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","42101005500","42101005500","42101006000","42101006000","42101006000","42101006000","42101006000","42101006100","42101006100","42101006100","42101006100","42101006100","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101980900","42101003800","42101003800","42101003800","42101003800","42101003800","42101003800","42101003902","42101003902","42101003902","42101037200","42101037200","42101037200","42101037200","42101037200","42101037200","42101037200","42101004102","42101004202","42101004202","42101004202","42101004202","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","42101980700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
